0,43.987,-12.693,16.027,-6.4185,10.789,-2.4726,7.7893,-0.83338,7.4971,0.18278,4.6284,0.80693,3.9152,1.5565,3.2824,1.642,2.7935,1.6168,2.286,2.3327,0,0,0,0
0,36.663,-15.958,19.924,-6.5949,10.953,-2.8308,8.7483,-0.9305,6.7381,0.23296,5.8634,0.92096,4.4318,1.3333,3.2378,1.8356,2.8455,2.099,2.4123,2.3996,0,0,0,0
0,38.099,-13.652,17.102,-7.1125,12.035,-2.8783,8.3745,-0.85959,6.097,0.20033,4.6695,0.93241,4.8075,1.3637,3.8431,2.1733,2.809,1.9614,2.5986,1.9893,0,0,0,0
0,33.665,-13.864,15.185,-6.8972,11.393,-2.6926,7.3925,-0.88594,7.0845,0.26037,5.1794,0.9723,4.9416,1.5682,3.5974,1.989,2.8126,2.1189,2.4875,2.2999,0,0,0,0
0,37.742,-12.095,15.239,-7.143,9.3989,-2.6214,7.8098,-0.93946,6.6594,0.22827,5.2943,0.862,4.2687,1.817,3.7922,1.8086,3.1488,2.1055,2.6635,2.2023,0,0,0,0
0,43.116,-15.194,19.58,-7.4314,11.237,-2.3025,8.0575,-0.76136,5.831,0.21842,4.1649,0.80348,3.7155,1.2744,4.1544,2.1348,3.0909,2.2185,2.4597,2.8274,0,0,0,0
0,38.795,-15.39,16.864,-7.2753,11.388,-2.6319,8.3332,-1.0683,7.3614,0.27498,5.2343,0.97346,5.5409,1.5034,3.776,2.0324,2.6198,2.3422,2.3607,2.8587,0,0,0,0
0,36.849,-15.357,18.171,-6.7434,11.173,-2.7232,9.1295,-0.97352,6.7633,0.25446,4.6966,0.90754,4.2804,1.5081,3.3603,1.7341,3.141,1.9291,2.4493,2.6498,0,0,0,0
0,34.412,-14.447,15.895,-7.5805,11.743,-2.7878,9.3179,-0.86314,6.5759,0.22511,5.4663,0.83403,4.2141,1.5061,3.8727,1.7646,2.9772,2.1372,2.6621,2.5469,0,0,0,0
0,34.642,-14.239,17.677,-5.9295,11.71,-2.7541,8.9522,-0.99677,7.056,0.24796,5.1491,1.0759,5.0018,1.7796,4.3775,1.9872,3.3031,2.4725,2.6845,2.5299,0,0,0,0
0,41.181,-13.658,18.634,-6.1247,11.163,-2.113,8.0663,-0.91434,6.9521,0.28532,6.0223,0.86576,3.3748,1.0738,3.852,1.5553,2.6174,2.433,2.488,2.7591,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
